ev_id,stn_id,mag,stacked_qs,stacked_t_star,mean_qs,mean_t_star,stdev_qs,stdev_t_star,t7,t8,judge_result,ev_lat,ev_lon,ev_dep,stn_lat,stn_lon,azim,b_azim,ev_origin,ev_p_arrival,ev_s_arrival,outliers_removed,max_amp
15323_14_31_13.121,IL13,4.9,161.23,0.111171,183.29,0.104548909,43.84,0.024332389,13.1348,18.3105,BAD,-31.3863,-72.0944,43.1,-31.363,-71.25,88.3762,267.939,31:13.1,31:27.1,31:37.3,NO,11.48387
15323_14_31_13.121,IL15,4.9,526.07,0.0489726,498.3462896,0.052078645,44.94425492,0.00425673,4.58984,19.9707,GOOD,-31.3863,-72.0944,43.1,-31.781,-70.9496,112.239,291.642,31:13.1,31:32.4,31:47.2,YES,10.36199
15323_14_31_13.121,IL16,4.9,279.089,0.090812,286.416681,0.088842666,18.54923823,0.005484489,3.95508,17.9688,GOOD,-31.3863,-72.0944,43.1,-32.384,-71.3626,148.152,327.767,31:13.1,31:34.2,31:48.4,YES,11.62239
15323_14_31_13.121,IL19,4.9,276.224,0.0851393,285.6993696,0.082570383,15.4808852,0.004712079,5.85938,19.6289,GOOD,-31.3863,-72.0944,43.1,-30.9506,-71.052,64.3453,243.809,31:13.1,31:31.4,31:44.8,YES,11.42002
15323_14_31_13.121,IL20,4.9,324.162,0.0658123,326.8102544,0.065331983,9.320522235,0.001859094,4.88281,19.9707,GOOD,-31.3863,-72.0944,43.1,-31.9176,-71.2153,125.478,305.018,31:13.1,31:29.9,31:42.0,YES,11.90505
15323_14_31_13.121,IL17,4.9,282.974,0.0722423,273.9396209,0.075647454,30.13190699,0.009405742,2.39258,11.9141,GOOD,-31.3863,-72.0944,43.1,-32.1264,-71.508,146.061,325.754,31:13.1,31:29.4,31:40.9,YES,10.90015
15323_14_58_57.064,IL02,4.2,251.955,0.0479977,255.3240026,0.047502884,13.89101328,0.002553034,3.17383,19.2383,GOOD,-30.628,-71.7178,34.1375,-30.5631,-71.1794,82.2102,261.937,58:57.1,59:07.0,59:13.8,YES,10.74599
15323_14_58_57.064,IL03,4.2,645.833,0.025838,676.5997401,0.027454824,244.5302556,0.008314885,6.83594,19.9707,BAD,-30.628,-71.7178,34.1375,-30.2339,-71.0752,54.8731,234.549,58:57.1,59:10.0,59:19.5,YES,8.235137
15323_14_58_57.064,IL04,4.2,61.0612,0.255078,170.36,0.189833909,147.73,0.114161834,2.88086,6.88477,BAD,-30.628,-71.7178,34.1375,-30.6997,-70.9223,96.1564,275.753,58:57.1,59:10.3,59:19.0,NO,9.820385
15323_14_58_57.064,IL05,4.2,463.477,0.0788675,455.4662925,0.083913373,115.8278824,0.014768476,2.68555,18.5059,BAD,-30.628,-71.7178,34.1375,-31.9391,-70.611,144.343,323.771,58:57.1,59:25.4,59:46.3,YES,9.132885
15323_14_58_57.064,IL06,4.2,461.315,0.0537058,482.8037061,0.051432397,22.86866675,0.002475407,2.09961,19.9707,GOOD,-30.628,-71.7178,34.1375,-30.405,-70.5666,77.6825,257.101,58:57.1,59:15.8,59:29.9,YES,10.92154
15323_14_58_57.064,IL08,4.2,221.569,0.0977868,225.398455,0.097458958,26.62180368,0.011413952,9.52148,17.7246,GOOD,-30.628,-71.7178,34.1375,-31.1513,-70.8285,124.538,304.083,58:57.1,59:14.0,59:26.3,YES,10.16667
15323_14_58_57.064,IL09,4.2,558.426,0.0443792,499.9396303,0.051061398,90.51188157,0.008468808,8.25195,18.4082,BAD,-30.628,-71.7178,34.1375,-30.0378,-70.6979,56.5471,236.035,58:57.1,59:16.3,59:30.4,YES,8.670458
15323_14_58_57.064,IL11,4.2,222.753,0.0999435,229.1534167,0.097723491,17.38983937,0.007568326,4.24805,18.5547,GOOD,-30.628,-71.7178,34.1375,-31.608,-71.5259,170.489,350.39,58:57.1,59:15.1,59:27.7,YES,10.54301
15323_14_58_57.064,IL01,4.2,562.042,0.0212641,540.6594571,0.026686169,171.8131973,0.016455252,2.00195,19.9707,BAD,-30.628,-71.7178,34.1375,-31.2569,-71.5899,170.089,350.024,58:57.1,59:06.2,59:13.0,YES,10.89579
15323_14_58_57.064,IL13,4.2,691.921,0.0280788,696.45,0.028011983,44.79,0.001499479,3.27148,19.9707,GOOD,-30.628,-71.7178,34.1375,-31.363,-71.25,151.384,331.144,58:57.1,59:12.6,59:23.6,NO,9.272717
15323_14_58_57.064,IL15,4.2,684.845,0.0458084,688.8708246,0.046527878,102.0693271,0.006745633,3.80859,15.5273,GOOD,-30.628,-71.7178,34.1375,-31.781,-70.9496,150.399,330.003,58:57.1,59:20.5,59:38.5,YES,10.01801
15323_14_58_57.064,IL19,4.2,348.652,0.0467213,357.76,0.046492621,51.84,0.00578103,8.98438,19.9707,GOOD,-30.628,-71.7178,34.1375,-30.9506,-71.052,119.475,299.136,58:57.1,59:09.8,59:19.1,NO,10.5389
15323_14_58_57.064,IL17,4.2,445.06,0.0770768,448.48,0.077399857,49.37,0.006646868,2.00195,19.9707,GOOD,-30.628,-71.7178,34.1375,-32.1264,-71.508,173.207,353.098,58:57.1,59:22.9,59:42.5,NO,8.329088
15323_20_29_31.711,IL02,4.3,186.86,0.093225,184.8286219,0.094293729,3.978637871,0.002055162,5.07812,19.9707,GOOD,-31.1513,-71.673,36.2125,-30.5631,-71.1794,36.0336,215.782,29:31.7,29:45.6,29:55.5,YES,11.64884
15323_20_29_31.711,IL03,4.3,555.351,0.0430498,582.8899722,0.04139836,51.04933151,0.004404002,2.00195,15.2832,GOOD,-31.1513,-71.673,36.2125,-30.2339,-71.0752,29.5377,209.234,29:31.7,29:50.6,30:04.2,YES,10.5028
15323_20_29_31.711,IL04,4.3,305.128,0.0629316,307.35,0.062789045,22.09,0.00363927,5.76172,19.9707,GOOD,-31.1513,-71.673,36.2125,-30.6997,-70.9223,55.2888,234.905,29:31.7,29:46.9,29:57.8,NO,11.18144
15323_20_29_31.711,IL06,4.3,472.124,0.0602958,456.1556132,0.062758217,33.93535558,0.004754986,2.39258,19.5801,GOOD,-31.1513,-71.673,36.2125,-30.405,-70.5666,52.2866,231.723,29:31.7,29:53.4,30:09.7,YES,10.71258
15323_20_29_31.711,IL08,4.3,283.279,0.0649101,369.53,0.05477846,124.31,0.014142451,8.49609,19.9707,BAD,-31.1513,-71.673,36.2125,-31.1513,-70.8285,90.2237,269.789,29:31.7,29:45.8,29:56.3,NO,10.13983
15323_20_29_31.711,IL09,4.3,514.664,0.0619752,527.2175755,0.061627136,76.61179344,0.007803306,4.58984,19.9707,GOOD,-31.1513,-71.673,36.2125,-30.0378,-70.6979,37.3933,216.899,29:31.7,29:56.1,30:14.3,YES,10.64352
15323_20_29_31.711,IL11,4.3,210.026,0.058622,207.9710319,0.059907244,21.8356781,0.006769529,2.14844,18.1152,GOOD,-31.1513,-71.673,36.2125,-31.608,-71.5259,164.595,344.518,29:31.7,29:41.9,29:48.9,YES,11.47445
15323_20_29_31.711,IL13,4.3,-1866.72,-0.00625038,-1693.625631,-0.007896552,639.4092735,0.002980794,4.54102,19.9707,BAD,-31.1513,-71.673,36.2125,-31.363,-71.25,120.333,300.115,29:31.7,29:40.9,29:47.5,YES,10.93628
15323_20_29_31.711,IL15,4.3,775.766,0.0271863,727.1918692,0.041999544,281.7097286,0.048157546,2.92969,18.1641,BAD,-31.1513,-71.673,36.2125,-31.781,-70.9496,135.633,315.257,29:31.7,29:47.8,29:59.9,YES,10.51292
15323_20_29_31.711,IL16,4.3,433.037,0.0660556,455.8527519,0.063946251,61.43083682,0.009098568,4.54102,19.9707,GOOD,-31.1513,-71.673,36.2125,-32.384,-71.3626,167.94,347.777,29:31.7,29:53.9,30:10.2,YES,9.294585
15323_20_29_31.711,IL19,4.3,152.459,0.0978048,155.92,0.095994771,9.79,0.004947661,6.10352,16.9922,GOOD,-31.1513,-71.673,36.2125,-30.9506,-71.052,69.5867,249.268,29:31.7,29:43.2,29:51.7,NO,12.21344
15323_20_29_31.711,IL20,4.3,449.247,0.0466823,467.51,0.04595191,74.84,0.005920574,6.29883,19.9707,BAD,-31.1513,-71.673,36.2125,-31.9176,-71.2153,153.031,332.793,29:31.7,29:47.5,29:59.5,NO,9.333218
15323_20_29_31.711,IL21,4.3,678.925,0.0288318,790.6376704,0.025849668,161.9650829,0.005535902,2.00195,19.9707,BAD,-31.1513,-71.673,36.2125,-31.5548,-70.8388,119.626,299.194,29:31.7,29:47.0,29:58.1,YES,9.506708
15323_20_29_31.711,IL17,4.3,233.41,0.0987224,273.7798599,0.084685525,21.69465527,0.006607636,2.05078,14.9414,BAD,-31.1513,-71.673,36.2125,-32.1264,-71.508,171.809,351.723,29:31.7,29:49.5,30:02.6,YES,9.581578
15323_22_52_44.080,IL02,4.5,337.259,0.0852981,358.4475733,0.080716842,27.36090601,0.006069894,3.95508,17.8223,GOOD,-29.7899,-72.2817,44,-30.5631,-71.1794,129.188,308.637,52:44.1,53:06.0,53:22.4,YES,9.126879
15323_22_52_44.080,IL03,4.5,184.595,0.137164,246.3667184,0.108612152,57.05677346,0.025691874,2.34375,8.83789,BAD,-29.7899,-72.2817,44,-30.2339,-71.0752,113.217,292.617,52:44.1,53:04.2,53:18.6,YES,9.874973
15323_22_52_44.080,IL04,4.5,363.478,0.0911048,356.2643481,0.094061203,38.90597876,0.010251146,2.83203,19.3359,GOOD,-29.7899,-72.2817,44,-30.6997,-70.9223,127.963,307.282,52:44.1,53:10.6,53:29.3,YES,10.31871
15323_22_52_44.080,IL05,4.5,197.931,0.271881,415.77,0.17265968,229.28,0.07556051,2.63672,6.64062,BAD,-29.7899,-72.2817,44,-31.9391,-70.611,146.576,325.723,52:44.1,53:26.7,53:57.4,NO,8.96879
15323_22_52_44.080,IL06,4.5,357.987,0.0969376,338.7899711,0.103229033,30.2099197,0.009005818,3.125,19.9707,GOOD,-29.7899,-72.2817,44,-30.405,-70.5666,112.84,291.984,52:44.1,53:11.6,53:31.3,YES,9.648928
15323_22_52_44.080,IL08,4.5,3399.68,0.0118535,1515.956081,0.014407607,5158.606942,0.018756917,3.66211,13.7207,BAD,-29.7899,-72.2817,44,-31.1513,-70.8285,137.608,316.874,52:44.1,53:15.6,53:38.5,YES,8.032019
15323_22_52_44.080,IL09,4.5,365.438,0.0819777,367.0081384,0.082045137,26.48560916,0.005817331,3.07617,19.5312,GOOD,-29.7899,-72.2817,44,-30.0378,-70.6979,100.575,279.789,52:44.1,53:08.3,53:25.2,YES,9.993406
15323_22_52_44.080,IL01,4.5,174.133,0.120371,229.19,0.110791966,97.84,0.042254001,2.00195,9.47266,BAD,-29.7899,-72.2817,44,-31.2569,-71.5899,157.963,337.614,52:44.1,53:00.2,53:12.1,NO,11.89969
15323_22_52_44.080,IL19,4.5,159.973,0.220218,276.67,0.147385657,96.44,0.049929228,3.80859,7.8125,BAD,-29.7899,-72.2817,44,-30.9506,-71.052,137.734,317.116,52:44.1,53:11.3,53:31.4,NO,8.536819
15323_22_52_44.080,IL21,4.5,786.975,0.0596102,789.5509183,0.060064281,85.49140151,0.006037121,4.00391,19.9707,GOOD,-29.7899,-72.2817,44,-31.5548,-70.8388,145.115,324.382,52:44.1,53:20.3,53:47.0,YES,7.004077
15323_5_2_24.067,IL02,4.2,538.02,0.0251517,720.9092653,0.027382737,366.5170386,0.0194806,2.00195,10.4004,BAD,-30.279,-71.6447,37.0375,-30.5631,-71.1794,125.283,305.049,02:24.1,02:34.2,02:41.9,YES,11.44994
15323_5_2_24.067,IL03,4.2,242.694,0.0533865,247.5002066,0.052502174,13.23660351,0.002859579,8.74023,19.9707,GOOD,-30.279,-71.6447,37.0375,-30.2339,-71.0752,84.9252,264.64,02:24.1,02:34.5,02:41.9,YES,10.30742
15323_5_2_24.067,IL04,4.2,72.0009,0.258725,73.4456062,0.257822757,9.599112498,0.032460228,2.92969,6.93359,BAD,-30.279,-71.6447,37.0375,-30.6997,-70.9223,124.099,303.735,02:24.1,02:38.5,02:49.1,YES,11.78118
15323_5_2_24.067,IL06,4.2,466.573,0.0491483,459.0837579,0.051543624,76.39877939,0.009711429,2.73438,16.0645,BAD,-30.279,-71.6447,37.0375,-30.405,-70.5666,97.9467,277.405,02:24.1,02:41.5,02:54.6,YES,9.41014
15323_5_2_24.067,IL08,4.2,-10858.2,-0.00238889,-472.8859076,0.021431213,2994.325349,0.037017563,2.00195,12.6953,BAD,-30.279,-71.6447,37.0375,-31.1513,-70.8285,141.256,320.841,02:24.1,02:44.2,02:58.9,YES,9.249927
15323_5_2_24.067,IL09,4.2,322.182,0.0646351,336.8533771,0.062569391,36.84928775,0.006941349,10.9863,19.5801,GOOD,-30.279,-71.6447,37.0375,-30.0378,-70.6979,73.8934,253.42,02:24.1,02:40.3,02:52.1,YES,10.34384
15323_5_2_24.067,IL11,4.2,286.807,0.106998,310.99,0.101450957,48.43,0.01498433,2.00195,15.2832,BAD,-30.279,-71.6447,37.0375,-31.608,-71.5259,175.626,355.565,02:24.1,02:47.5,03:05.0,NO,8.956868
15323_5_2_24.067,IL01,4.2,260.127,0.0305439,259.3827287,0.030669143,9.201831427,0.001062435,2.73438,19.9707,GOOD,-30.279,-71.6447,37.0375,-31.2569,-71.5899,177.243,357.215,02:24.1,02:30.3,02:34.8,YES,13.61339
15323_5_2_24.067,IL13,4.2,665.831,0.039604,685.94,0.042660054,210.42,0.012325162,2.00195,19.9707,BAD,-30.279,-71.6447,37.0375,-31.363,-71.25,162.654,342.453,02:24.1,02:44.6,02:59.6,NO,9.68363
15323_5_2_24.067,IL16,4.2,1056.11,0.0482562,989.09,0.053516205,192.32,0.008955396,5.46875,17.8711,BAD,-30.279,-71.6447,37.0375,-32.384,-71.3626,173.51,353.364,02:24.1,02:58.5,03:28.2,NO,7.384289
15323_5_2_24.067,IL19,4.2,124.221,0.159489,204.599057,0.150080952,146.1372995,0.081376848,7.95898,11.9629,BAD,-30.279,-71.6447,37.0375,-30.9506,-71.052,142.797,322.496,02:24.1,02:39.8,02:51.1,YES,9.081621
15323_5_2_24.067,IL20,4.2,603.096,0.0655175,600.7088872,0.065919803,27.67674097,0.00308691,6.25,19.9707,GOOD,-30.279,-71.6447,37.0375,-31.9176,-71.2153,167.405,347.184,02:24.1,02:53.1,03:15.8,YES,8.009523
15323_6_57_38.114,IL02,4,183.954,0.141464,187.2872211,0.140947958,22.83442333,0.016617024,7.08008,18.6035,GOOD,-31.6639,-71.6252,34.1875,-30.5631,-71.1794,19.3286,199.099,57:38.1,57:59.9,58:14.6,YES,8.892023
15323_6_57_38.114,IL03,4,8607.2,0.00394413,776.8139342,0.058640681,417.7398227,0.034430638,4.78516,9.42383,BAD,-31.6639,-71.6252,34.1875,-30.2339,-71.0752,18.4824,198.201,57:38.1,58:04.4,58:23.7,YES,7.276622
15323_6_57_38.114,IL05,4,510.998,0.043777,506.3940711,0.044907758,67.05395149,0.005582742,7.27539,19.4824,GOOD,-31.6639,-71.6252,34.1875,-31.9391,-70.611,107.89,287.358,57:38.1,57:54.9,58:07.8,YES,9.87999
15323_6_57_38.114,IL06,4,848.333,0.0432072,767.3965041,0.048918691,122.5988922,0.007355491,4.19922,14.0137,BAD,-31.6639,-71.6252,34.1875,-30.405,-70.5666,36.1819,215.639,57:38.1,58:05.3,58:26.3,YES,8.373611
15323_6_57_38.114,IL08,4,237.722,0.0846727,309.3623868,0.066268782,39.91530205,0.009428518,8.78906,12.793,BAD,-31.6639,-71.6252,34.1875,-31.1513,-70.8285,53.3339,232.921,57:38.1,57:53.9,58:05.4,YES,9.499638
15323_6_57_38.114,IL11,4,291.315,0.0246692,294.1632206,0.024820164,37.7080353,0.003067251,4.29688,18.1641,GOOD,-31.6639,-71.6252,34.1875,-31.608,-71.5259,56.6769,236.625,57:38.1,57:44.3,57:48.3,YES,11.92879
15323_6_57_38.114,IL13,4,4144.91,0.00300734,219.0532843,0.007099079,2717.552236,0.009152189,11.3281,17.334,BAD,-31.6639,-71.6252,34.1875,-31.363,-71.25,46.99,226.795,57:38.1,57:47.3,57:54.5,YES,10.48951
15323_6_57_38.114,IL15,4,-1374.67,-0.0113045,-1263.028263,-0.002578194,1094.642183,0.021079995,3.07617,19.9707,BAD,-31.6639,-71.6252,34.1875,-31.781,-70.9496,101.643,281.289,57:38.1,57:49.8,57:58.6,YES,9.212939
15323_6_57_38.114,IL16,4,653.195,0.0275129,603.2049104,0.041087101,241.5038477,0.041298966,6.20117,19.9707,BAD,-31.6639,-71.6252,34.1875,-32.384,-71.3626,162.805,342.667,57:38.1,57:52.2,58:02.4,YES,9.387313
15323_6_57_38.114,IL19,4,201.105,0.101008,212.5224628,0.097734128,28.77833704,0.016114147,7.66602,15.9668,GOOD,-31.6639,-71.6252,34.1875,-30.9506,-71.052,34.7541,214.458,57:38.1,57:54.5,58:06.0,YES,10.08494
15323_6_57_38.114,IL20,4,-3637.07,-0.00340386,-5863.829071,-0.004709019,6108.943471,0.003975561,5.95703,19.9707,BAD,-31.6639,-71.6252,34.1875,-31.9176,-71.2153,126.042,305.827,57:38.1,57:47.4,57:54.5,YES,11.3797
15323_6_57_38.114,IL17,4,91.9661,0.135923,93.04962417,0.1348624,5.793949551,0.008415481,7.12891,11.1328,GOOD,-31.6639,-71.6252,34.1875,-32.1264,-71.508,167.833,347.772,57:38.1,57:47.9,57:55.0,YES,9.914862
15323_7_47_28.099,IL04,4.7,400.977,0.063574,396.6747769,0.064708624,32.60586092,0.005459448,2.97852,19.7754,GOOD,-30.3876,-72.0664,33.85,-30.6997,-70.9223,107.78,287.201,47:28.1,47:46.8,48:01.4,YES,10.96932
15323_7_47_28.099,IL05,4.7,446.39,0.100686,577.72,0.081185885,115.66,0.014594176,5.76172,14.9414,BAD,-30.3876,-72.0664,33.85,-31.9391,-70.611,141.479,320.73,47:28.1,48:02.8,48:28.5,NO,8.427696
15323_7_47_28.099,IL06,4.7,399.905,0.0773502,407.0009772,0.076932119,46.96005083,0.008112076,2.00195,19.9707,GOOD,-30.3876,-72.0664,33.85,-30.405,-70.5666,91.1448,270.39,47:28.1,47:50.9,48:08.7,YES,10.86888
15323_7_47_28.099,IL08,4.7,1210.86,0.0255749,1143.09491,0.029411845,291.9786327,0.00969814,1.95312,14.1602,BAD,-30.3876,-72.0664,33.85,-31.1513,-70.8285,125.858,305.228,47:28.1,47:51.5,48:09.2,YES,10.73625
15323_7_47_28.099,IL09,4.7,475.904,0.0642985,481.469292,0.065060653,80.84300749,0.009070246,3.4668,19.9707,BAD,-30.3876,-72.0664,33.85,-30.0378,-70.6979,73.9407,253.255,47:28.1,47:50.4,48:08.0,YES,10.84701
15323_7_47_28.099,IL01,4.7,568.731,0.0212387,578.2794258,0.021916109,133.9532427,0.004594146,2.00195,19.9707,BAD,-30.3876,-72.0664,33.85,-31.2569,-71.5899,154.801,334.558,47:28.1,47:38.7,47:45.5,YES,11.15875
15323_7_47_28.099,IL13,4.7,484.526,0.0560254,487.756697,0.05630841,51.9308789,0.006209617,2.00195,19.9707,GOOD,-30.3876,-72.0664,33.85,-31.363,-71.25,144.377,323.96,47:28.1,47:49.6,48:04.9,YES,9.862037
15323_7_47_28.099,IL15,4.7,855.576,0.0458599,844.2522693,0.047289406,104.184025,0.006740544,3.41797,18.9453,GOOD,-30.3876,-72.0664,33.85,-31.781,-70.9496,145.687,325.113,47:28.1,47:57.4,48:19.9,YES,9.205609
15323_7_47_28.099,IL19,4.7,340.48,0.0765526,342.54,0.076504111,24.95,0.004748715,2.00195,18.9453,GOOD,-30.3876,-72.0664,33.85,-30.9506,-71.052,122.958,302.443,47:28.1,47:46.5,48:01.6,NO,10.25638
15324_13_39_57.205,IL02,4.1,136.671,0.131474,187.8547216,0.106839027,59.53001883,0.039967571,6.34766,14.4531,BAD,-31.2338,-71.5601,42.4125,-30.5631,-71.1794,26.1816,205.987,39:57.2,40:11.8,40:21.9,YES,8.660728
15324_13_39_57.205,IL03,4.1,712.896,0.0357285,734.9302264,0.035124176,84.68667267,0.004097918,2.97852,19.9707,GOOD,-31.2338,-71.5601,42.4125,-30.2339,-71.0752,22.8532,202.607,39:57.2,40:16.8,40:31.3,YES,8.148101
15324_13_39_57.205,IL04,4.1,568.522,0.0341217,569.0682412,0.034246866,38.71936316,0.00233063,4.15039,19.9707,GOOD,-31.2338,-71.5601,42.4125,-30.6997,-70.9223,45.9858,225.659,39:57.2,40:12.2,40:23.2,YES,10.45991
15324_13_39_57.205,IL05,4.1,496.667,0.0507517,514.4083859,0.049317636,40.8945383,0.004005519,5.85938,19.9707,GOOD,-31.2338,-71.5601,42.4125,-31.9391,-70.611,131.206,310.711,39:57.2,40:16.9,40:31.3,YES,10.45568
15324_13_39_57.205,IL06,4.1,318.927,0.0303372,415.9203066,0.037102578,221.4883179,0.04478346,0.878906,15.3809,BAD,-31.2338,-71.5601,42.4125,-30.405,-70.5666,46.2278,225.721,39:57.2,40:05.2,40:10.6,YES,4.852799
15324_13_39_57.205,IL08,4.1,215.518,0.0745871,218.2029979,0.07840025,47.63273454,0.02372207,10.6445,19.9707,BAD,-31.2338,-71.5601,42.4125,-31.1513,-70.8285,82.7179,262.341,39:57.2,40:10.1,40:19.2,YES,10.38169
15324_13_39_57.205,IL09,4.1,1253.73,0.0250161,1034.357057,0.043011593,401.442302,0.039601332,4.05273,18.2617,BAD,-31.2338,-71.5601,42.4125,-30.0378,-70.6979,32.1567,211.72,39:57.2,40:21.5,40:39.3,YES,8.279912
15324_13_39_57.205,IL11,4.1,242.395,0.0458786,241.7420783,0.046487286,24.97732093,0.004781423,4.58984,11.8164,GOOD,-31.2338,-71.5601,42.4125,-31.608,-71.5259,175.528,355.51,39:57.2,40:06.5,40:12.8,YES,11.26237
15324_13_39_57.205,IL13,4.1,428.605,0.023345,398.24,0.026789008,87.97,0.00625306,6.15234,18.1152,BAD,-31.2338,-71.5601,42.4125,-31.363,-71.25,115.952,295.791,39:57.2,40:05.5,40:11.2,NO,11.45458
15324_13_39_57.205,IL15,4.1,761.965,0.0242845,781.2782274,0.024435617,141.225671,0.004249601,3.41797,19.9707,BAD,-31.2338,-71.5601,42.4125,-31.781,-70.9496,136.45,316.133,39:57.2,40:11.7,40:22.2,YES,10.56275
15324_13_39_57.205,IL16,4.1,638.982,0.0416484,635.7555132,0.04248206,79.74076273,0.005005411,3.27148,19.9707,GOOD,-31.2338,-71.5601,42.4125,-32.384,-71.3626,171.707,351.604,39:57.2,40:18.0,40:33.1,YES,8.599377
15324_13_39_57.205,IL19,4.1,259.126,0.0551874,194.3,0.096825115,88.89,0.046980042,6.44531,15.918,BAD,-31.2338,-71.5601,42.4125,-30.9506,-71.052,57.1994,236.938,39:57.2,40:08.6,40:16.7,NO,10.14042
15324_13_39_57.205,IL20,4.1,520.519,0.0344248,502.037559,0.036019755,48.93021346,0.003387278,10.0586,19.9707,GOOD,-31.2338,-71.5601,42.4125,-31.9176,-71.2153,156.743,336.564,39:57.2,40:11.4,40:21.6,YES,9.044219
15324_13_39_57.205,IL21,4.1,-554.373,-0.03228,220.4848987,-0.00810666,859.5065654,0.030459559,14.9902,19.9707,BAD,-31.2338,-71.5601,42.4125,-31.5548,-70.8388,117.607,297.233,39:57.2,40:10.9,40:21.1,YES,9.630365
15324_13_39_57.205,IL17,4.1,90.0163,0.22825,96.30571215,0.230155243,27.58466938,0.062103829,8.30078,12.3047,BAD,-31.2338,-71.5601,42.4125,-32.1264,-71.508,177.158,357.131,39:57.2,40:13.7,40:25.3,YES,8.039524
15325_11_41_49.176,IL03,4.4,520.688,0.085798,572.4979262,0.079258756,70.1769855,0.010152803,6.88477,15.918,GOOD,-32.1439,-70.2017,107.562,-30.2339,-71.0752,338.311,158.761,41:49.2,42:22.7,42:48.3,YES,8.864573
15325_11_41_49.176,IL04,4.4,657.796,0.0570755,960.2318803,0.04216892,279.2218021,0.01088257,4.00391,17.2852,BAD,-32.1439,-70.2017,107.562,-30.6997,-70.9223,336.647,157.021,41:49.2,42:17.0,42:38.5,YES,8.370145
15325_11_41_49.176,IL05,4.4,173.22,0.122755,183.63,0.116415761,13.19,0.007062331,4.83398,17.1875,GOOD,-32.1439,-70.2017,107.562,-31.9391,-70.611,300.324,120.54,41:49.2,42:05.5,42:17.7,NO,10.94238
15325_11_41_49.176,IL06,4.4,503.856,0.0829886,557.233681,0.075500693,43.8220101,0.005896208,4.15039,19.9707,BAD,-32.1439,-70.2017,107.562,-30.405,-70.5666,349.686,169.875,41:49.2,42:20.3,42:44.2,YES,8.953044
15325_11_41_49.176,IL07,4.4,1346.32,0.0302747,1107.836413,0.041465021,301.9727256,0.020559015,3.17383,19.9707,BAD,-32.1439,-70.2017,107.562,-30.9654,-71.6392,313.375,134.124,41:49.2,42:19.2,42:42.6,YES,8.68188
15325_11_41_49.176,IL08,4.4,184.657,0.166409,176.29,0.176795095,20.99,0.01822261,11.6699,16.3086,GOOD,-32.1439,-70.2017,107.562,-31.1513,-70.8285,331.455,151.782,41:49.2,42:12.2,42:29.8,NO,9.788939
15325_11_41_49.176,IL09,4.4,871.226,0.053423,857.1273367,0.060165989,261.4436639,0.020128006,3.85742,19.4336,BAD,-32.1439,-70.2017,107.562,-30.0378,-70.6979,348.41,168.665,41:49.2,42:24.5,42:51.0,YES,8.835501
15325_11_41_49.176,IL11,4.4,362.945,0.0863218,363.4983173,0.087486757,45.3558567,0.010485218,3.95508,14.9902,GOOD,-32.1439,-70.2017,107.562,-31.608,-71.5259,295.024,115.72,41:49.2,42:13.4,42:31.2,YES,8.564435
15325_11_41_49.176,IL01,4.4,888.767,0.0548172,1135.441621,0.047001222,352.2389994,0.013791309,8.20312,13.8184,BAD,-32.1439,-70.2017,107.562,-31.2569,-71.5899,306.408,127.134,41:49.2,42:23.4,42:51.6,YES,7.323135
15325_11_41_49.176,IL13,4.4,71862.7,0.000434126,3619.774661,0.000233298,24354.86268,0.003409917,2.00195,19.9707,BAD,-32.1439,-70.2017,107.562,-31.363,-71.25,310.807,131.356,41:49.2,42:12.4,42:30.3,YES,7.567739
15325_11_41_49.176,IL15,4.4,223.856,0.111944,702.96,0.04966395,326.19,0.027672594,2.88086,6.88477,BAD,-32.1439,-70.2017,107.562,-31.781,-70.9496,299.446,119.84,41:49.2,42:07.6,42:22.0,NO,9.255389
15325_11_41_49.176,IL16,4.4,619.072,0.0445172,622.7272469,0.044823086,70.0239993,0.005080852,5.22461,19.9707,GOOD,-32.1439,-70.2017,107.562,-32.384,-71.3626,256.012,76.6284,41:49.2,42:10.4,42:26.1,YES,8.35971
15325_11_41_49.176,IL19,4.4,575.823,0.0600805,625.421795,0.061650632,247.864388,0.017761217,7.12891,14.4043,BAD,-32.1439,-70.2017,107.562,-30.9506,-71.052,328.384,148.826,41:49.2,42:14.9,42:34.7,YES,8.268398
15325_11_41_49.176,IL20,4.4,372.869,0.0706924,354.4211729,0.077063147,65.57159547,0.014960215,6.5918,14.5996,BAD,-32.1439,-70.2017,107.562,-31.9176,-71.2153,284.413,104.948,41:49.2,42:09.4,42:24.4,YES,9.904041
15325_11_41_49.176,IL21,4.4,333.12,0.0782379,328.2543834,0.080847967,43.60646971,0.011085829,13.8672,19.9707,GOOD,-32.1439,-70.2017,107.562,-31.5548,-70.8388,317.119,137.453,41:49.2,42:08.5,42:23.4,YES,8.377342
15325_11_41_49.176,IL17,4.4,426.331,0.0700629,608.0344795,0.055258592,214.5234501,0.018828853,5.71289,19.9707,BAD,-32.1439,-70.2017,107.562,-32.1264,-71.508,270.553,91.2447,41:49.2,42:11.6,42:28.7,YES,6.963415
15325_19_22_22.017,IL02,4,151.389,0.081197,155.5013602,0.07941401,10.47992597,0.005426933,2.00195,19.9707,GOOD,-30.3309,-71.6555,34.1125,-30.5631,-71.1794,119.498,299.258,22:22.0,22:32.1,22:39.0,YES,11.36034
